beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Krombacher Pils","Krombacher Gruppe","Pilsner - German",4.8,24,,"Luxx Lounge","Frankfurt am Main",Hessen,Deutschland,50.0508,8.57306,3.25,"2018-11-19 10:08:43",https://untappd.com/c/677836203,https://untappd.com/beer/9945,https://untappd.com/brewery/1569,Germany,Kreuztal,Nordrhein-Westfalen,"clean,light","Luxx Lounge",Bottle,677836203,9945,1569,https://untappd.s3.amazonaws.com/photos/2018_11_19/0b5a234e713308b15d4e51b0b7c0b43b_raw.jpg,3.26,3.26,,0,0
"Samuel Adams Cold Snap","Boston Beer Company","Wheat Beer - Witbier",5.3,10,,,,,,,,3.25,"2018-11-21 19:18:13",https://untappd.com/c/678546542,https://untappd.com/beer/444121,https://untappd.com/brewery/157,"United States",Boston,MA,"light,smooth",,Bottle,678546542,444121,157,https://untappd.s3.amazonaws.com/photos/2018_11_22/802cff5842c4456759291746d0cd591f_raw.jpg,3.48,3.48,,0,0
"Samoa This","Southern Tier Brewing Company","Stout - Imperial / Double Milk",10,40,,,,,,,,4,"2018-11-21 20:03:47",https://untappd.com/c/678580824,https://untappd.com/beer/2487585,https://untappd.com/brewery/4586,"United States",Lakewood,NY,"sweet,coconut","State Line Liquors",Bottle,678580824,2487585,4586,https://untappd.s3.amazonaws.com/photos/2018_11_22/dd22ae9f7b2f74e380d37d7a05dddfd2_raw.jpg,4.13,4.13,,0,0
"Punkuccino Coffee Pumpkin Ale","Elysian Brewing Company","Pumpkin / Yam Beer",6,0,,,,,,,,4.25,"2018-11-22 11:22:15",https://untappd.com/c/678768035,https://untappd.com/beer/473015,https://untappd.com/brewery/7294,"United States",Seattle,WA,,"State Line Liquors",Bottle,678768035,473015,7294,https://untappd.s3.amazonaws.com/photos/2018_11_22/e38e635c8b9e97b7a07d01b4688ba411_raw.jpg,3.96,3.96,,0,0
"Lupu-Luau IPA","Dogfish Head Craft Brewery","IPA - American",7.3,45,,,,,,,,3.75,"2018-11-23 22:18:16",https://untappd.com/c/679780395,https://untappd.com/beer/1602303,https://untappd.com/brewery/459,"United States",Milton,DE,coconut,,Can,679780395,1602303,459,https://untappd.s3.amazonaws.com/photos/2018_11_24/e3fb84d0b2ec6e49d94b2e073a043bab_raw.jpg,3.59,3.59,,0,0
"Delirium Nocturnum","Delirium - Huyghe Brewery","Belgian Strong Dark Ale",8.5,26,,,,,,,,5,"2018-11-24 14:58:22",https://untappd.com/c/680095660,https://untappd.com/beer/4486,https://untappd.com/brewery/285,Belgium,Melle,Vlaanderen,"sweet,strong,smooth,dark","State Line Liquors",Bottle,680095660,4486,285,https://untappd.s3.amazonaws.com/photos/2018_11_24/8f458e7f9e8d9ca8832898b9734ceea3_raw.jpg,3.78,3.78,,1,0
"Icelandic Arctic Berry Ale","Einstök Ölgerð","Wheat Beer - Witbier",5.2,0,,,,,,,,4,"2018-11-24 16:48:48",https://untappd.com/c/680208755,https://untappd.com/beer/424214,https://untappd.com/brewery/18816,Iceland,Akureyri,"Norðurland eystra","subtle,fruity,light","Total Wine & More - Wilmington, DE",Can,680208755,424214,18816,https://untappd.s3.amazonaws.com/photos/2018_11_24/a65e7d917aa967668732cec8c0657198_raw.jpg,3.57,3.57,,0,0
"Hoppy Bunny A.B.A.","The Duck-Rabbit Craft Brewery","IPA - Black / Cascadian Dark Ale",7.3,0,,,,,,,,3.75,"2018-11-24 17:28:49",https://untappd.com/c/680248587,https://untappd.com/beer/144952,https://untappd.com/brewery/2682,"United States",Farmville,NC,"hoppy,dark","State Line Liquors",Bottle,680248587,144952,2682,https://untappd.s3.amazonaws.com/photos/2018_11_24/c0982e3800804ffcb50253db950c4fcd_raw.jpg,3.6,3.6,,0,0
"Bourbon Barrel-Aged Arrogant Bastard","Arrogant Consortia","Strong Ale - American",8.1,100,,,,,,,,4.75,"2018-11-25 20:52:45",https://untappd.com/c/680843006,https://untappd.com/beer/29100,https://untappd.com/brewery/234399,"United States",Escondido,CA,"strong,smooth","State Line Liquors",Bottle,680843006,29100,234399,https://untappd.s3.amazonaws.com/photos/2018_11_26/b58b5c82fbe389185ed348176dcd8aa0_raw.jpg,3.86,3.86,,0,0
"Brown Ale","The Duck-Rabbit Craft Brewery","Brown Ale - American",5.6,0,,,,,,,,3.5,"2018-11-28 18:01:40",https://untappd.com/c/681378648,https://untappd.com/beer/5443,https://untappd.com/brewery/2682,"United States",Farmville,NC,"malty,dark","State Line Liquors",Bottle,681378648,5443,2682,https://untappd.s3.amazonaws.com/photos/2018_11_28/4def82712b62f7d7426d75ad30aa7e06_raw.jpg,3.42,3.43,,0,0
"Rabid Duck","The Duck-Rabbit Craft Brewery","Stout - Russian Imperial",10,0,,,,,,,,4,"2018-11-28 18:02:46",https://untappd.com/c/681379032,https://untappd.com/beer/13002,https://untappd.com/brewery/2682,"United States",Farmville,NC,"strong,dark","State Line Liquors",Bottle,681379032,13002,2682,https://untappd.s3.amazonaws.com/photos/2018_11_28/03ac8a00f7f6545df4b790e45936bbcd_raw.jpg,3.84,3.83,,0,0
Quad,"Weyerbacher Brewing Company","Belgian Quadrupel",11.9,39,,,,,,,,3.75,"2018-11-28 19:00:48",https://untappd.com/c/681399853,https://untappd.com/beer/3939,https://untappd.com/brewery/1352,"United States",Easton,PA,"sweet,boozy,strong,smooth","State Line Liquors",Bottle,681399853,3939,1352,https://untappd.s3.amazonaws.com/photos/2018_11_29/888187c385598251d2e0c1ed2ab3fa5d_raw.jpg,3.91,3.9,,0,0
"Hammerhead IPA","Big Oyster Brewery","IPA - American",6.3,65,,,,,,,,4.5,"2018-11-30 19:06:04",https://untappd.com/c/682109258,https://untappd.com/beer/1138895,https://untappd.com/brewery/203902,"United States",Lewes,DE,"piney,hoppy","State Line Liquors",Can,682109258,1138895,203902,https://untappd.s3.amazonaws.com/photos/2018_12_01/01362d935c2743c6685453e253fccbb1_raw.jpg,3.76,3.76,,0,0
"Centennial IPA","Founders Brewing Co.","IPA - American",7.2,65,,,,,,,,3.5,"2018-11-30 21:26:05",https://untappd.com/c/682214404,https://untappd.com/beer/1456,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,"smooth,hoppy","State Line Liquors",Bottle,682214404,1456,549,https://untappd.s3.amazonaws.com/photos/2018_12_01/191a0a2175a9d6618425da44b9dd4717_raw.jpg,3.77,3.77,,0,0
"Rodenbach Classic","Brouwerij Rodenbach","Sour - Flanders Red Ale",5.2,30,,,,,,,,4.75,"2018-12-01 18:02:42",https://untappd.com/c/682772248,https://untappd.com/beer/9198,https://untappd.com/brewery/291,Belgium,Roeselare,Vlaanderen,"sour,tart","State Line Liquors",Bottle,682772248,9198,291,https://untappd.s3.amazonaws.com/photos/2018_12_01/5140e7c77070e1e54564d260a0d2ad8b_raw.jpg,3.48,3.48,,0,0
Alexander,"Brouwerij Rodenbach","Sour - Flanders Red Ale",5.6,0,"Rodenbach consistently killin' it. Nice and tart.",,,,,,,4.5,"2018-12-01 23:19:11",https://untappd.com/c/683011317,https://untappd.com/beer/2324,https://untappd.com/brewery/291,Belgium,Roeselare,Vlaanderen,sour,"State Line Liquors",Bottle,683011317,2324,291,https://untappd.s3.amazonaws.com/photos/2018_12_02/a84c19fc47b0ee3c5cef6aae0e164cbf_raw.jpg,4.02,4.02,,0,0
"Imperial Stout","Samuel Smith","Stout - Russian Imperial",7,35,,,,,,,,4,"2018-12-02 20:39:54",https://untappd.com/c/683399135,https://untappd.com/beer/14,https://untappd.com/brewery/1099,England,Tadcaster,"North Yorkshire",dark,,Bottle,683399135,14,1099,https://untappd.s3.amazonaws.com/photos/2018_12_03/5ccc41cd4c6796fe56b6787275a95b60_raw.jpg,3.74,3.74,,0,0
"Drip Drop Coffee Stout","Otter Creek Brewing","Stout - Coffee",5.6,25,,,,,,,,3.75,"2018-12-05 14:49:57",https://untappd.com/c/683975218,https://untappd.com/beer/2332320,https://untappd.com/brewery/959,"United States",Middlebury,VT,"smooth,dark,coffee","Total Wine & More - Wilmington, DE",Can,683975218,2332320,959,https://untappd.s3.amazonaws.com/photos/2018_12_05/09ec6101ee2e077377b24167a9cf3784_raw.jpg,3.77,3.76,,0,0
"Schnee Boot","Heavy Seas Beer","Bock - Eisbock (Traditional)",13,25,,,,,,,,4,"2018-12-05 14:51:10",https://untappd.com/c/683975675,https://untappd.com/beer/2920522,https://untappd.com/brewery/385,"United States",Baltimore,MD,"boozy,smooth,dark","Total Wine & More - Wilmington, DE",Bottle,683975675,2920522,385,https://untappd.s3.amazonaws.com/photos/2018_12_05/c5b90c825a1ac1c52be357dbc631249b_raw.jpg,3.96,3.93,,0,0
PYNK,"Yards Brewing Co.","Fruit Beer",5.5,6,,"Two Stones Pub",Hockessin,DE,"United States",39.7748,-75.7098,4.25,"2018-12-06 20:35:27",https://untappd.com/c/684412906,https://untappd.com/beer/333960,https://untappd.com/brewery/1383,"United States",Philadelphia,PA,"sour,tart","Two Stones Pub",Draft,684412906,333960,1383,https://untappd.s3.amazonaws.com/photos/2018_12_07/c91e53f61e8dc4e8172a7e4de94b308a_raw.jpg,3.35,3.36,,0,0
"Art Brut","2SP Brewing Company","IPA - Brut",7.2,0,,"Two Stones Pub",Hockessin,DE,"United States",39.7748,-75.7098,3.75,"2018-12-06 20:40:48",https://untappd.com/c/684415627,https://untappd.com/beer/2866503,https://untappd.com/brewery/206264,"United States",Aston,PA,"dry,bitter","Two Stones Pub",Draft,684415627,2866503,206264,https://untappd.s3.amazonaws.com/photos/2018_12_07/51091e885ae4882ba3cb1c71d089976b_raw.jpg,3.66,3.66,,0,0
"Love Stout","Yards Brewing Co.","Stout - Irish Dry",5.5,21,,"Two Stones Pub",Hockessin,DE,"United States",39.7748,-75.7098,4,"2018-12-06 21:22:29",https://untappd.com/c/684435676,https://untappd.com/beer/4974,https://untappd.com/brewery/1383,"United States",Philadelphia,PA,smooth,"Two Stones Pub",Draft,684435676,4974,1383,https://untappd.s3.amazonaws.com/photos/2018_12_07/56c81d1258aa4ddab6c994dfecdb4b13_raw.jpg,3.68,3.68,,0,0
"Promise Gone Aw-Rye IPA","Rogue Ales","IPA - Rye",7.5,70,,,,,,,,4.25,"2018-12-07 19:47:00",https://untappd.com/c/684851936,https://untappd.com/beer/1216497,https://untappd.com/brewery/4565,"United States",Newport,OR,"malty,hoppy",,Bottle,684851936,1216497,4565,https://untappd.s3.amazonaws.com/photos/2018_12_08/dc827e6cd0aac81e40570ea113c00587_raw.jpg,3.75,3.75,,0,0
"Fest Helles","Uinta Brewing Company","Lager - Helles",5.5,30,,,,,,,,3.5,"2018-12-07 20:49:06",https://untappd.com/c/684899038,https://untappd.com/beer/1677421,https://untappd.com/brewery/1304,"United States","Salt Lake City",UT,"clean,light",,,684899038,1677421,1304,https://untappd.s3.amazonaws.com/photos/2018_12_08/47ac1d2ebae0a03396463d4e9d696004_raw.jpg,3.54,3.55,,0,0
"Kulture Clash","Rogue Ales","Blonde Ale",6.9,4,,,,,,,,3.5,"2018-12-08 18:00:02",https://untappd.com/c/685456440,https://untappd.com/beer/1908961,https://untappd.com/brewery/4565,"United States",Newport,OR,"light,sweet","State Line Liquors",Bottle,685456440,1908961,4565,https://untappd.s3.amazonaws.com/photos/2018_12_08/7810dff9101ea6c1561b3d303d3257ea_raw.jpg,3.64,3.64,,0,0
"Stella Artois","Stella Artois","Pilsner - Other",5,24,,,,,,,,3.25,"2018-12-08 20:40:39",https://untappd.com/c/685597396,https://untappd.com/beer/4010,https://untappd.com/brewery/265,Belgium,Leuven,Vlaanderen,,,Can,685597396,4010,265,https://untappd.s3.amazonaws.com/photos/2018_12_09/5fe55ac1b9fd725d0acbb727929f62c2_raw.jpg,3.26,3.26,,0,0
Porter,"The Duck-Rabbit Craft Brewery","Porter - American",5.7,0,,,,,,,,3.75,"2018-12-08 20:42:07",https://untappd.com/c/685598561,https://untappd.com/beer/5444,https://untappd.com/brewery/2682,"United States",Farmville,NC,"roasty,smooth,dark","State Line Liquors",Bottle,685598561,5444,2682,https://untappd.s3.amazonaws.com/photos/2018_12_09/95b6d2338e977f22c670c9bab9a3a352_raw.jpg,3.64,3.64,,0,0
"Death of Cthulhu (Ghost 663)","Adroit Theory","Stout - Russian Imperial",12,50,,,,,,,,5,"2018-12-09 20:27:17",https://untappd.com/c/686073373,https://untappd.com/beer/2962589,https://untappd.com/brewery/33686,"United States",Purcellville,VA,"deep,earthy,sweet,dark","State Line Liquors",Bottle,686073373,2962589,33686,https://untappd.s3.amazonaws.com/photos/2018_12_10/672ff631065b2ea3f6df32664f0ead05_raw.jpg,4.15,4.05,,0,0
"Gravitational Lensing (Ghost 400)","Adroit Theory","IPA - Triple",11,22,"Slowly becoming my favorite brewery",,,,,,,4.75,"2018-12-09 21:44:56",https://untappd.com/c/686099208,https://untappd.com/beer/2818519,https://untappd.com/brewery/33686,"United States",Purcellville,VA,smooth,"State Line Liquors",Bottle,686099208,2818519,33686,https://untappd.s3.amazonaws.com/photos/2018_12_10/079d25137e7ad0fb65c1327df5ed836f_raw.jpg,4.07,3.89,,1,0
"Wake Up Dead Nitro","Left Hand Brewing Company","Stout - Russian Imperial",10.2,45,,,,,,,,4.5,"2018-12-10 18:54:08",https://untappd.com/c/686255889,https://untappd.com/beer/450880,https://untappd.com/brewery/779,"United States",Longmont,CO,"creamy,smooth,dark","Total Wine & More - Wilmington, DE",Can,686255889,450880,779,https://untappd.s3.amazonaws.com/photos/2018_12_10/68c4034bf803e9578147e106396d5330_raw.jpg,3.91,3.91,,0,0
"Hazy Little Thing","Sierra Nevada Brewing Co.","IPA - New England",6.7,35,,,,,,,,3.75,"2018-12-10 19:40:43",https://untappd.com/c/686270981,https://untappd.com/beer/2412786,https://untappd.com/brewery/1142,"United States",Chico,CA,"hoppy,juicy","Total Wine & More - Wilmington, DE",Can,686270981,2412786,1142,https://untappd.s3.amazonaws.com/photos/2018_12_11/e03721755622a6d465c6bf99435bfdfd_raw.jpg,3.79,3.79,,0,0
"High West Barrel Aged Victory at Sea (2018)","Ballast Point Brewing Company","Porter - Imperial / Double",12,35,,,,,,,,4.75,"2018-12-11 17:39:23",https://untappd.com/c/686456763,https://untappd.com/beer/2751011,https://untappd.com/brewery/68,"United States","San Diego",CA,"boozy,chocolate","Total Wine & More - Wilmington, DE",Bottle,686456763,2751011,68,https://untappd.s3.amazonaws.com/photos/2018_12_11/f9de97a10b633d39dbfcfe0b790cb0e2_raw.jpg,4.16,4.16,,0,0
"Onshore Lager","Flying Fish Brewing Co.","Lager - American Light",4.9,15,,,,,,,,3.25,"2018-12-11 19:15:51",https://untappd.com/c/686490499,https://untappd.com/beer/2666812,https://untappd.com/brewery/541,"United States",Somerdale,NJ,light,"Total Wine & More - Wilmington, DE",Can,686490499,2666812,541,https://untappd.s3.amazonaws.com/photos/2018_12_12/db997593313b6af20eb568295ade3213_raw.jpg,3.38,3.4,,0,0
"Saw Bones","Flying Dog Brewery","Ginger Beer",4.7,18,,,,,,,,4.25,"2018-12-11 19:40:26",https://untappd.com/c/686500411,https://untappd.com/beer/1570984,https://untappd.com/brewery/540,"United States",Frederick,MD,"light,ginger","State Line Liquors",Bottle,686500411,1570984,540,https://untappd.s3.amazonaws.com/photos/2018_12_12/8cd00243e301f50f5b8fe3ba23455ffb_raw.jpg,3.43,3.47,,0,0
"Combat Wombat","Rogue Ales","IPA - Sour",6.7,49,,,,,,,,4,"2018-12-12 18:14:22",https://untappd.com/c/686722714,https://untappd.com/beer/2518958,https://untappd.com/brewery/4565,"United States",Newport,OR,"sour,juicy","State Line Liquors",Bottle,686722714,2518958,4565,https://untappd.s3.amazonaws.com/photos/2018_12_12/d04bf3bc371f4dc70a186dee8fb1d0d1_raw.jpg,3.73,3.73,,0,0
"Who You Callin' Wussie","Arrogant Consortia","Pilsner - German",5.8,47,,,,,,,,4.25,"2018-12-14 00:26:05",https://untappd.com/c/687173358,https://untappd.com/beer/1529855,https://untappd.com/brewery/234399,"United States",Escondido,CA,"clean,light,hoppy","State Line Liquors",Can,687173358,1529855,234399,https://untappd.s3.amazonaws.com/photos/2018_12_14/957e0fa766cf70b4476f29e5ab67639e_raw.jpg,3.66,3.66,,0,0
"The Maharaja","Avery Brewing Co.","IPA - Imperial / Double",10,102,,,,,,,,4.75,"2018-12-14 00:27:06",https://untappd.com/c/687173477,https://untappd.com/beer/4515,https://untappd.com/brewery/62,"United States",Boulder,CO,"smooth,hoppy","State Line Liquors",Can,687173477,4515,62,https://untappd.s3.amazonaws.com/photos/2018_12_14/c56293d1718b2a7824507b71bd20736a_raw.jpg,4.03,4.03,,0,0
"Moon Bear","Clown Shoes","Stout - Milk / Sweet",7,0,,,,,,,,4,"2018-12-15 19:16:14",https://untappd.com/c/688204427,https://untappd.com/beer/2495845,https://untappd.com/brewery/7583,"United States",Boston,MA,"roasty,smooth,coffee","State Line Liquors",Bottle,688204427,2495845,7583,https://untappd.s3.amazonaws.com/photos/2018_12_16/79ded1dcabac47c302a7fe7613f3a4a6_raw.jpg,3.79,3.78,,0,0
"Stay Tuned","Free Will Brewing","Stout - Imperial / Double",10.1,45,,,,,,,,3.75,"2018-12-16 20:01:48",https://untappd.com/c/688760306,https://untappd.com/beer/2313094,https://untappd.com/brewery/16644,"United States",Perkasie,PA,"roasty,dark",,Bottle,688760306,2313094,16644,https://untappd.s3.amazonaws.com/photos/2018_12_17/fafa8d492ea27ab02917f509494ba934_raw.jpg,3.89,3.87,,0,0
"Moo-Hoo Chocolate Milk Stout","Terrapin Beer Co. ","Stout - Milk / Sweet",6.1,25,,,,,,,,4.25,"2018-12-16 20:02:59",https://untappd.com/c/688760750,https://untappd.com/beer/7231,https://untappd.com/brewery/1243,"United States",Athens,GA,"milk,sweet,smooth","State Line Liquors",Can,688760750,7231,1243,https://untappd.s3.amazonaws.com/photos/2018_12_17/927ab4d9a2161dc2fdfde1517269bade_raw.jpg,3.9,3.9,,0,0
"Hog Heaven","Avery Brewing Co.","IPA - Imperial / Double",9.2,104,,,,,,,,4,"2018-12-16 20:04:10",https://untappd.com/c/688761227,https://untappd.com/beer/2224,https://untappd.com/brewery/62,"United States",Boulder,CO,"malty,sweet,hoppy","State Line Liquors",Bottle,688761227,2224,62,https://untappd.s3.amazonaws.com/photos/2018_12_17/a2ec9ec6ce3f792a51a0f9b241a44477_raw.jpg,3.77,3.77,,0,0
"IX [fedaykin] (Ghost 665)","Adroit Theory","IPA - Imperial / Double",8.3,27,,,,,,,,4.5,"2018-12-16 20:26:16",https://untappd.com/c/688770166,https://untappd.com/beer/2971590,https://untappd.com/brewery/33686,"United States",Purcellville,VA,"strong,hoppy","State Line Liquors",Bottle,688770166,2971590,33686,https://untappd.s3.amazonaws.com/photos/2018_12_17/2fe39e3de59b7a74b863f1efc2f20bb3_raw.jpg,4.08,4.01,,0,0
"2X Stout (Double Milk Stout)","Southern Tier Brewing Company","Stout - Imperial / Double Milk",7.5,55,,,,,,,,3.5,"2018-12-17 22:27:31",https://untappd.com/c/689031543,https://untappd.com/beer/82337,https://untappd.com/brewery/4586,"United States",Lakewood,NY,"milk,smooth","State Line Liquors",Bottle,689031543,82337,4586,https://untappd.s3.amazonaws.com/photos/2018_12_18/b06d87705474dc4be4c180e81460ce00_raw.jpg,3.78,3.78,,0,0
"Sunday Best","Flying Dog Brewery","Lager - American Light",5,19,,,,,,,,3,"2018-12-18 20:24:07",https://untappd.com/c/689243400,https://untappd.com/beer/2819502,https://untappd.com/brewery/540,"United States",Frederick,MD,"clean,light","State Line Liquors",Bottle,689243400,2819502,540,https://untappd.s3.amazonaws.com/photos/2018_12_19/84233057179bf28d513c3f3eae17437a_raw.jpg,3.4,3.46,,0,0
"Neon Freedom Meyer Lemon Gose","Flying Dog Brewery","Sour - Gose",4.5,0,,,,,,,,3.75,"2018-12-18 21:36:48",https://untappd.com/c/689272129,https://untappd.com/beer/2724121,https://untappd.com/brewery/540,"United States",Frederick,MD,"lemony,sour,tart","State Line Liquors",Can,689272129,2724121,540,https://untappd.s3.amazonaws.com/photos/2018_12_19/e16c7b37fd6c28b67807849a4d008938_raw.jpg,3.53,3.58,,0,0
Schwarzbier,"The Duck-Rabbit Craft Brewery",Schwarzbier,5.8,0,,,,,,,,3.75,"2018-12-21 15:31:56",https://untappd.com/c/690155132,https://untappd.com/beer/5654,https://untappd.com/brewery/2682,"United States",Farmville,NC,"roasty,smooth,dark","State Line Liquors",Bottle,690155132,5654,2682,https://untappd.s3.amazonaws.com/photos/2018_12_21/74d35acafc7d849a9e16ecaa6caa2d48_raw.jpg,3.63,3.63,,0,0
Brawler,"Yards Brewing Co.","English Mild Ale",4.2,12,,,,,,,,4,"2018-12-25 22:59:46",https://untappd.com/c/692841281,https://untappd.com/beer/4970,https://untappd.com/brewery/1383,"United States",Philadelphia,PA,"malty,smooth",,Bottle,692841281,4970,1383,https://untappd.s3.amazonaws.com/photos/2018_12_26/8e23b29eb1aa462386e6dfdd94b0d95c_raw.jpg,3.55,3.55,,0,0
"Nitro Merlin","Firestone Walker Brewing Company","Stout - Milk / Sweet",5.5,27,,,,,,,,4.5,"2018-12-26 12:39:56",https://untappd.com/c/692962605,https://untappd.com/beer/1387435,https://untappd.com/brewery/524,"United States","Paso Robles",CA,"milk,creamy,smooth","State Line Liquors",Bottle,692962605,1387435,524,https://untappd.s3.amazonaws.com/photos/2018_12_26/ac2f2403e966d45a2b3ae596b9d5e9ae_raw.jpg,3.91,3.91,,0,0
"Yellow Snow Pilsner","Rogue Ales","Pilsner - Other",5.5,19,,,,,,,,3.5,"2018-12-28 20:29:46",https://untappd.com/c/694292159,https://untappd.com/beer/2335924,https://untappd.com/brewery/4565,"United States",Newport,OR,light,"State Line Liquors",Can,694292159,2335924,4565,https://untappd.s3.amazonaws.com/photos/2018_12_29/4ac45ca77f461c5f399cd0e3ecbdc63c_raw.jpg,3.55,3.55,,0,0
"Old Man Winter Ale","Southern Tier Brewing Company","Winter Ale",7.5,57,,,,,,,,3,"2018-12-31 20:04:44",https://untappd.com/c/696232921,https://untappd.com/beer/11430,https://untappd.com/brewery/4586,"United States",Lakewood,NY,,"Total Wine & More - Wilmington, DE",Bottle,696232921,11430,4586,https://untappd.s3.amazonaws.com/photos/2019_01_01/ca810625ee59ff38cbeccd15a866d24c_raw.jpg,3.5,3.5,,0,0
